ID,IDpartita,IDevento,IDgiocatore,Tempo,Secondi,X,Y
1,1,18,5,1,0,0,0
2,1,18,8,1,0,0,0
3,1,18,12,1,0,0,0
4,1,18,2,1,0,0,0
5,1,18,14,1,0,0,0
6,1,18,2,1,0,0,0
7,1,18,8,1,0,0,0
8,1,18,5,1,0,0,0
9,1,18,14,1,0,0,0
10,1,18,12,1,0,0,0
11,1,7,14,1,22.9143591,0,0
12,1,3,5,1,29.06677913,30.60747664,38.57142857
13,1,13,2,1,34.50168546,0,0
14,1,7,5,1,35.99904875,0,0
15,1,5,12,1,52.46366639,58.17757009,76.76190476
16,1,7,12,1,70.73033039,0,0
17,1,2,12,1,88.48540755,19.50934579,56.19047619
18,1,7,5,1,107.3529852,0,0
19,1,2,14,1,117.4166469,51.86915888,45.71428571
20,1,2,-1,1,138.414415,5,0
21,1,15,8,1,162.1282253,8,0
22,1,0,8,1,162.1282253,0,0
23,1,1,8,1,162.1282253,0,0
24,1,7,5,1,199.6099469,0,0
25,1,2,5,1,199.6099469,17.75700935,58.57142857
26,1,2,-1,1,224.352074,8,0
27,1,6,14,1,244.3884574,0,0
28,1,10,14,1,244.3884574,0,0
29,1,2,8,1,244.3884574,28.15420561,45.23809524
30,1,15,8,1,244.3884574,3,0
31,1,0,8,1,244.3884574,0,0
32,1,7,5,1,260.8082874,0,0
33,1,10,5,1,265.2890958,0,0
34,1,2,2,1,265.2890958,19.97663551,57.42857143
35,1,15,5,1,274.6525652,9,0
36,1,2,12,1,284.5846173,24.18224299,61.23809524
37,1,8,5,1,308.4489205,0,0
38,1,2,5,1,308.4489205,22.6635514,43.9047619
39,1,13,8,1,324.1661798,0,0
40,1,7,14,1,333.266898,0,0
41,1,2,8,1,348.9436343,41.23831776,51.9047619
42,1,8,14,1,371.868648,0,0
43,1,10,14,1,373.6463231,0,0
44,1,4,2,1,377.9292774,71.61214953,49.80952381
45,1,13,14,1,394.9680137,0,0
46,1,2,-1,1,394.9680137,9,0
47,1,7,12,1,397.6445027,0,0
48,1,3,12,1,418.0342808,27.10280374,77.14285714
49,1,8,2,1,434.3055286,0,0
50,1,5,8,1,440.429322,38.6682243,10.0952381
51,1,13,2,1,440.429322,0,0
52,1,19,2,1,440.429322,0,0
53,1,19,12,1,440.429322,0,0
54,1,18,16,1,440.429322,0,0
55,1,18,34,1,440.429322,0,0
56,1,2,-1,1,466.1508962,10,0
57,1,2,16,1,488.2666609,12.14953271,23.9047619
58,1,2,-1,1,498.4555351,10,0
59,1,19,5,1,498.4555351,0,0
60,1,18,21,1,498.4555351,0,0
61,1,9,21,1,509.0321269,0,0
62,1,4,-1,1,521.0434105,5,0
63,1,3,21,1,538.8515666,37.26635514,24.57142857
64,1,3,16,1,542.4984223,20.67757009,21.04761905
65,1,7,16,1,554.3963619,0,0
66,1,10,16,1,564.9256807,0,0
67,1,4,8,1,567.1853832,69.85981308,51.71428571
68,1,13,34,1,583.6653265,0,0
69,1,0,-1,1,584.3188132,3,0
70,1,5,16,1,594.9376713,63.43457944,67.23809524
71,1,6,8,1,594.9376713,0,0
72,1,3,14,1,594.9376713,51.86915888,29.61904762
73,1,19,21,2,0,0,0
74,1,19,8,2,0,0,0
75,1,19,14,2,0,0,0
76,1,19,34,2,0,0,0
77,1,19,16,2,0,0,0
78,1,19,8,2,0,0,0
79,1,18,12,2,0,0,0
80,1,19,14,2,0,0,0
81,1,18,9,2,0,0,0
82,1,18,21,2,0,0,0
83,1,18,12,2,0,0,0
84,1,18,34,2,0,0,0
85,1,18,16,2,0,0,0
86,1,18,9,2,0,0,0
87,1,9,34,2,16.8816155,0,0
88,1,13,9,2,30.84020704,0,0
89,1,4,21,2,57.75106695,12.5,94.85714286
90,1,7,16,2,83.74633226,0,0
91,1,10,9,2,99.83402445,0,0
92,1,2,16,2,101.4491042,26.98598131,45.80952381
93,1,2,-1,2,123.6103523,10,0
95,1,3,12,2,158.3790322,23.8317757,28.66666667
96,1,13,34,2,164.4854548,0,0
97,1,19,34,2,164.4854548,0,0
98,1,18,4,2,164.4854548,0,0
99,1,19,21,2,164.4854548,0,0
100,1,18,5,2,164.4854548,0,0
102,1,8,5,2,164.4854548,0,0
103,1,10,5,2,164.4854548,0,0
104,1,2,16,2,164.4854548,19.74299065,60.57142857
105,1,15,12,2,170.4451135,3,0
106,1,10,5,2,199.1529783,0,0
107,1,4,9,2,202.3287249,69.62616822,50.0952381
108,1,13,16,2,217.5913899,0,0
109,1,2,-1,2,220.8303908,10,0
110,1,7,4,2,243.9103294,0,0
111,1,3,12,2,251.3283688,33.41121495,48.66666667
112,1,2,9,2,285.7577441,38.31775701,42.66666667
113,1,13,16,2,294.3431978,0,0
114,1,19,16,2,294.3431978,0,0
115,1,18,8,2,294.3431978,0,0
116,1,7,5,2,303.1447372,0,0
117,1,3,5,2,308.381224,32.59345794,44.0952381
118,1,2,-1,2,322.7590884,7,0
119,1,15,5,2,344.1206,1,0
120,1,10,4,2,352.7087083,0,0
121,1,4,9,2,355.3527133,13.31775701,94.38095238
122,1,3,8,2,409.2452379,19.97663551,28.19047619
123,1,6,4,2,414.8312138,0,0
124,1,3,8,2,417.2628252,16.0046729,61.52380952
125,1,2,5,2,423.6944211,25.23364486,56.28571429
126,1,8,5,2,429.4992586,0,0
127,1,4,-1,2,441.4626064,5,0
128,1,2,5,2,465.6313864,32.94392523,49.80952381
130,1,2,-1,2,492.0726436,7,0
131,1,10,9,2,502.7569099,0,0
132,1,2,8,2,502.7569099,21.72897196,45.80952381
133,1,19,12,2,502.7569099,0,0
134,1,18,16,2,502.7569099,0,0
135,1,7,8,2,520.9209429,0,0
136,1,5,4,2,546.0145745,60.86448598,21.42857143
137,1,15,4,2,551.8132858,9,0
138,1,8,4,2,551.8132858,0,0
139,1,19,9,2,551.8132858,0,0
140,1,18,2,2,551.8132858,0,0
141,1,5,2,2,567.410099,55.60747664,15.71428571
142,1,2,-1,2,581.1041435,3,0
143,1,5,8,2,599,57.59345794,78.0952381
144,1,19,2,3,0,0,0
145,1,19,4,3,0,0,0
146,1,19,8,3,0,0,0
147,1,19,5,3,0,0,0
148,1,19,16,3,0,0,0
149,1,19,4,3,0,0,0
150,1,19,16,3,0,0,0
151,1,18,12,3,0,0,0
152,1,18,14,3,0,0,0
153,1,18,2,3,0,0,0
154,1,18,8,3,0,0,0
155,1,18,5,3,0,0,0
156,1,18,14,3,0,0,0
157,1,18,12,3,0,0,0
158,1,2,-1,3,16.4650476,9,0
159,1,3,14,3,38.32474544,34.22897196,21.42857143
160,1,2,-1,3,44.83685459,5,0
161,1,3,14,3,65.19993515,18.69158879,59.52380952
162,1,13,12,3,80.41297635,0,0
163,1,9,8,3,113.7419752,0,0
164,1,13,2,3,131.6537792,0,0
165,1,19,2,3,131.6537792,0,0
166,1,18,4,3,131.6537792,0,0
167,1,0,-1,3,131.6537792,5,0
168,1,0,-1,3,131.6537792,5,0
169,1,3,12,3,148.8856914,16.93925234,59.61904762
170,1,2,-1,3,155.8685597,8,0
171,1,5,5,3,179.6845833,69.97663551,35.71428571
172,1,13,12,3,191.3447216,0,0
173,1,19,12,3,191.3447216,0,0
174,1,18,16,3,191.3447216,0,0
175,1,19,14,3,191.3447216,0,0
176,1,18,9,3,191.3447216,0,0
177,1,8,0,3,220.8861686,0,0
178,1,10,5,3,237.5750299,0,0
179,1,4,8,3,240.7508125,21.14485981,94.28571429
180,1,13,8,3,256.2161392,0,0
181,1,0,-1,3,256.2161392,8,0
182,1,5,8,3,276.7776536,49.88317757,84.57142857
183,1,2,-1,3,304.0321843,5,0
184,1,15,8,3,333.9344759,5,0
185,1,10,5,3,341.0984709,0,0
186,1,2,16,3,343.258309,20.79439252,42.85714286
187,1,8,0,3,369.3479253,0,0
188,1,15,8,3,380.3257839,10,0
189,1,0,8,3,380.3257839,0,0
190,1,1,8,3,380.3257839,0,0
191,1,2,-1,3,393.8319711,10,0
192,1,2,16,3,420.1655517,48.71495327,42.47619048
193,1,4,-1,3,440.2287753,5,0
194,1,4,4,3,458.1638104,40.07009346,10.28571429
195,1,2,-1,3,478.8137066,8,0
196,1,3,9,3,502.8566676,43.57476636,61.9047619
197,1,6,8,3,507.0471847,0,0
198,1,5,16,3,510.0065479,40.88785047,88.66666667
199,1,2,-1,3,515.1119495,10,0
200,1,13,8,3,515.1119495,0,0
201,1,19,4,3,515.1119495,0,0
202,1,18,2,3,515.1119495,0,0
203,1,5,8,3,531.3815719,67.75700935,59.61904762
204,1,8,16,3,551.4272574,0,0
205,1,2,5,3,561.4748258,50.46728972,47.71428571
206,1,8,8,3,576.1984216,0,0
207,1,15,5,3,596.8953414,3,0
208,1,19,2,3,596.8953414,0,0
209,1,18,34,3,596.8953414,0,0
210,1,19,8,3,596.8953414,0,0
211,1,18,14,3,596.8953414,0,0
212,1,0,5,3,596.8953414,0,0
213,1,0,5,3,596.8953414,0,0
214,1,19,5,4,0,0,0
215,1,19,14,4,0,0,0
216,1,19,34,4,0,0,0
217,1,19,16,4,0,0,0
218,1,19,9,4,0,0,0
219,1,19,5,4,0,0,0
220,1,18,21,4,0,0,0
221,1,19,14,4,0,0,0
222,1,19,34,4,0,0,0
223,1,18,12,4,0,0,0
224,1,18,2,4,0,0,0
225,1,18,2,4,0,0,0
226,1,18,21,4,0,0,0
227,1,18,12,4,0,0,0
228,1,18,16,4,0,0,0
229,1,18,9,4,0,0,0
230,1,3,2,4,20.93339121,45.56074766,30.47619048
231,1,6,12,4,20.93339121,0,0
232,1,2,12,4,20.93339121,14.01869159,55.04761905
233,1,15,12,4,20.93339121,8,0
234,1,0,12,4,20.93339121,0,0
235,1,13,21,4,40.27429552,0,0
236,1,7,16,4,54.62488263,0,0
237,1,10,9,4,75.71892878,0,0
238,1,4,16,4,77.85505756,62.85046729,71.71428571
239,1,7,21,4,105.6794936,0,0
240,1,3,12,4,126.4424835,19.04205607,67.71428571
241,1,2,-1,4,138.9968979,1,0
242,1,9,0,4,163.9333933,0,0
243,1,5,16,4,184.9839335,72.31308411,58.66666667
244,1,13,21,4,184.9839335,0,0
245,1,19,21,4,184.9839335,0,0
246,1,18,5,4,184.9839335,0,0
247,1,4,-1,4,193.3953439,5,0
248,1,5,2,4,221.5391617,47.31308411,9.619047619
249,1,4,-1,4,239.9690183,8,0
250,1,15,12,4,260.4040129,8,0
251,1,1,12,4,260.4040129,0,0
252,1,0,12,4,260.4040129,0,0
253,1,13,9,4,278.3392009,0,0
254,1,8,2,4,293.6614918,0,0
255,1,3,12,4,312.7161592,30.95794393,60.76190476
256,1,2,-1,4,320.4109702,5,0
257,1,5,5,4,335.8036841,51.1682243,82.95238095
258,1,4,-1,4,348.7056093,5,0
259,1,19,12,4,360.2061988,0,0
260,1,18,8,4,360.2061988,0,0
261,1,5,2,4,381.8712093,82.00934579,60.28571429
262,1,6,8,4,387.1656646,0,0
263,1,4,16,4,387.1656646,50.81775701,83.33333333
264,1,13,16,4,404.7098165,0,0
265,1,19,9,4,404.7098165,0,0
266,1,18,14,4,404.7098165,0,0
267,1,0,-1,4,407.4472961,5,0
268,1,0,-1,4,407.4472961,5,0
269,1,15,2,4,419.0726826,5,0
270,1,15,14,4,431.0331725,5,0
271,1,1,14,4,431.0331725,0,0
272,1,0,14,4,431.0331725,0,0
273,1,3,2,4,447.0246637,38.31775701,21.42857143
274,1,6,16,4,451.7010706,0,0
275,1,2,16,4,451.7010706,26.40186916,38.19047619
276,1,8,5,4,460.6045648,0,0
277,1,13,16,4,470.0452935,0,0
278,1,9,16,4,470.0452935,0,0
279,1,4,-1,4,482.7165573,8,0
280,1,5,8,4,505.5269299,63.08411215,73.14285714
281,1,4,-1,4,511.6254758,9,0
282,1,19,8,4,517.8410013,0,0
283,1,18,12,4,517.8410013,0,0
284,1,15,5,4,535.6364782,1,0
285,1,0,5,4,535.6364782,0,0
286,1,13,14,4,543.8239394,0,0
287,1,0,-1,4,548.3197419,9,0
288,1,15,5,4,554.0910333,10,0
289,1,0,5,4,554.0910333,0,0
290,1,0,5,4,554.0910333,0,0
291,1,1,5,4,554.0910333,0,0
293,1,13,14,4,557.2473733,0,0
294,1,0,-1,4,557.2473733,1,0
295,1,0,-1,4,557.2473733,1,0
296,1,15,5,4,561.8427755,1,0
297,1,1,5,4,561.8427755,0,0
298,1,0,5,4,561.8427755,0,0
299,1,8,2,4,574.3899392,0,0
300,1,15,5,4,579.6722038,8,0
301,1,0,5,4,579.6722038,0,0
302,1,1,5,4,579.6722038,0,0
303,1,8,14,4,591.7645363,0,0
304,1,2,14,4,591.7645363,20.44392523,46.76190476
305,2,18,8,1,0,0,0
306,2,18,2,1,0,0,0
307,2,18,14,1,0,0,0
308,2,18,12,1,0,0,0
309,2,18,5,1,0,0,0
310,2,18,2,1,0,0,0
311,2,18,8,1,0,0,0
312,2,18,5,1,0,0,0
313,2,18,14,1,0,0,0
314,2,18,12,1,0,0,0
315,2,4,-1,1,5.870209362,17,0
316,2,9,12,1,11.8602969,0,0
317,2,9,12,1,11.8602969,0,0
318,2,7,5,1,17.03737182,0,0
319,2,8,8,1,25.2747537,0,0
320,2,3,14,1,27.50139093,35.63084112,74.85714286
321,2,7,5,1,42.18511161,0,0
322,2,2,8,1,46.58247916,20.56074766,57.23809524
323,2,2,-1,1,59.18246521,14,0
324,2,10,5,1,77.12016242,0,0
325,2,2,12,1,83.7680279,24.18224299,42.66666667
326,2,2,-1,1,91.79511991,14,0
327,2,5,2,1,152.502454,42.99065421,11.04761905
328,2,13,8,1,166.4826116,0,0
329,2,0,-1,1,166.4826116,14,0
330,2,0,-1,1,166.4826116,14,0
331,2,9,14,1,191.9276308,0,0
332,2,7,14,1,193.7065327,0,0
333,2,5,2,1,202.8942425,49.41588785,15.23809524
334,2,7,5,1,235.9094539,0,0
335,2,3,8,1,243.9861564,25.93457944,82
336,2,8,14,1,255.0389008,0,0
337,2,15,12,1,270.3507061,20,0
338,2,2,12,1,270.3507061,17.1728972,57.61904762
339,2,1,12,1,270.3507061,0,0
340,2,6,12,1,270.3507061,0,0
341,2,3,12,1,271.0257272,27.10280374,60
342,2,13,14,1,275.5186402,0,0
343,2,2,-1,1,286.0570623,17,0
344,2,2,12,1,304.8739496,18.3411215,45.33333333
345,2,4,-1,1,326.3102826,18,0
346,2,2,12,1,347.7811871,41.23831776,21.52380952
347,2,15,5,1,362.1939661,20,0
348,2,8,5,1,362.1939661,0,0
349,2,15,2,1,369.7830228,18,0
350,2,7,5,1,395.9466985,0,0
351,2,3,5,1,400.8820612,21.4953271,58.57142857
352,2,13,14,1,403.8903278,0,0
353,2,19,12,1,403.8903278,0,0
354,2,19,14,1,403.8903278,0,0
355,2,18,16,1,403.8903278,0,0
356,2,18,9,1,403.8903278,0,0
357,2,13,2,1,419.8622014,0,0
358,2,7,9,1,427.0250736,0,0
359,2,3,16,1,446.9091348,19.97663551,85.04761905
361,2,15,5,1,481.7318998,19,0
362,2,5,16,1,490.9270131,68.92523364,49.33333333
363,2,13,5,1,504.5585343,0,0
364,2,19,5,1,504.5585343,0,0
365,2,18,21,1,504.5585343,0,0
366,2,2,-1,1,504.5585343,19,0
367,2,0,-1,1,504.5585343,19,0
368,2,5,16,1,524.1625654,67.28971963,40.0952381
369,2,2,-1,1,545.9838486,11,0
370,2,5,8,1,563.8234587,64.01869159,68.19047619
371,2,13,21,1,563.8234587,0,0
372,2,0,-1,1,563.8234587,19,0
373,2,7,8,1,565.7222777,0,0
374,2,3,2,1,581.2269328,24.64953271,46.19047619
375,2,7,2,1,599,0,0
376,2,19,2,2,0,0,0
377,2,19,21,2,0,0,0
378,2,19,8,2,0,0,0
379,2,19,16,2,0,0,0
380,2,19,9,2,0,0,0
381,2,19,2,2,0,0,0
382,2,18,4,2,0,0,0
383,2,19,8,2,0,0,0
384,2,18,12,2,0,0,0
385,2,18,4,2,0,0,0
386,2,18,21,2,0,0,0
387,2,18,12,2,0,0,0
388,2,18,16,2,0,0,0
389,2,18,9,2,0,0,0
390,2,4,21,2,21.8173111,44.74299065,13.61904762
391,2,7,9,2,35.16830865,0,0
392,2,3,21,2,51.87734202,43.69158879,78.66666667
393,2,7,9,2,65.71436106,0,0
394,2,15,9,2,82.8126114,19,0
395,2,3,12,2,96.97792169,12.5,37.42857143
396,2,13,4,2,102.3213115,0,0
397,2,19,21,2,102.3213115,0,0
398,2,18,5,2,102.3213115,0,0
399,2,7,9,2,108.4993458,0,0
400,2,15,16,2,121.6231705,16,0
401,2,0,16,2,121.6231705,0,0
402,2,0,16,2,121.6231705,0,0
403,2,2,-1,2,136.5964079,13,0
404,2,3,16,2,152.2719267,26.98598131,56.28571429
405,2,7,9,2,157.9166625,0,0
406,2,10,4,2,168.4066725,0,0
407,2,2,12,2,170.5668029,19.97663551,39.80952381
408,2,13,9,2,183.3504958,0,0
409,2,7,12,2,183.3504958,0,0
410,2,5,16,2,200.7678483,16.82242991,5.80952381
411,2,6,12,2,200.7678483,0,0
412,2,15,9,2,200.7678483,13,0
413,2,0,9,2,200.7678483,0,0
414,2,0,9,2,200.7678483,0,0
415,2,11,12,2,226.4300961,0,0
416,2,8,12,2,227.7037221,0,0
417,2,9,16,2,239.2460209,0,0
418,2,10,12,2,280.8807806,0,0
419,2,2,16,2,283.1485053,54.43925234,47.9047619
420,2,3,5,2,322.7073833,54.20560748,49.52380952
421,2,4,-1,2,330.4640314,12,0
422,2,4,4,2,346.9252451,59.46261682,75.71428571
423,2,13,16,2,375.56779,0,0
424,2,2,-1,2,384.7371495,17,0
425,2,9,16,2,395.5096605,0,0
426,2,19,4,2,395.5096605,0,0
427,2,18,2,2,395.5096605,0,0
428,2,10,12,2,417.5489184,0,0
429,2,2,9,2,417.5489184,18.92523364,44.28571429
430,2,15,9,2,417.5489184,18,0
431,2,1,9,2,417.5489184,0,0
432,2,2,-1,2,439.5956383,14,0
433,2,4,12,2,466.7640444,61.21495327,72.85714286
434,2,13,16,2,488.4504649,0,0
435,2,19,16,2,488.4504649,0,0
436,2,18,8,2,488.4504649,0,0
437,2,12,8,2,511.5120802,0,0
438,2,9,8,2,514.38321,0,0
439,2,4,-1,2,519.590877,12,0
440,2,5,2,2,536.7974154,56.54205607,78.0952381
441,2,15,8,2,536.7974154,18,0
442,2,0,8,2,536.7974154,0,0
443,2,1,8,2,536.7974154,0,0
444,2,8,8,2,544.3279157,0,0
445,2,15,5,2,562.176726,17,0
446,2,0,5,2,562.176726,0,0
447,2,1,5,2,562.176726,0,0
448,2,10,12,2,595.6614176,0,0
449,2,2,8,2,597.3153825,19.39252336,43.9047619
450,2,19,2,3,0,0,0
451,2,19,8,3,0,0,0
452,2,19,5,3,0,0,0
453,2,19,12,3,0,0,0
454,2,19,9,3,0,0,0
455,2,19,9,3,0,0,0
456,2,18,14,3,0,0,0
457,2,18,2,3,0,0,0
458,2,18,8,3,0,0,0
459,2,18,5,3,0,0,0
460,2,18,14,3,0,0,0
461,2,18,12,3,0,0,0
462,2,2,-1,3,14.25158563,12,0
463,2,15,14,3,36.42190038,12,0
464,2,5,5,3,51.43065126,70.79439252,51.42857143
465,2,6,14,3,51.43065126,0,0
466,2,15,14,3,51.43065126,14,0
467,2,1,14,3,51.43065126,0,0
468,2,0,14,3,51.43065126,0,0
469,2,7,12,3,71.01980542,0,0
470,2,5,2,3,88.48400923,63.6682243,68.57142857
471,2,4,-1,3,105.1053245,12,0
472,2,19,2,3,127.1649973,0,0
473,2,18,9,3,127.1649973,0,0
474,2,2,12,3,133.1916542,35.28037383,49.33333333
475,2,7,9,3,153.7099682,0,0
476,2,9,9,3,153.7099682,0,0
477,2,2,-1,3,153.7099682,13,0
478,2,13,12,3,153.7099682,0,0
479,2,14,12,3,153.7099682,0,0
480,2,0,-1,3,153.7099682,12,0
481,2,19,12,3,153.7099682,0,0
482,2,18,16,3,153.7099682,0,0
483,2,7,8,3,157.0092752,0,0
484,2,5,16,3,176.3371478,9.462616822,93.9047619
485,2,6,8,3,176.3371478,0,0
486,2,3,8,3,176.3371478,20.21028037,51.23809524
487,2,2,-1,3,189.2673204,14,0
488,2,19,16,3,189.2673204,0,0
489,2,18,12,3,189.2673204,0,0
490,2,19,8,3,189.2673204,0,0
491,2,18,16,3,189.2673204,0,0
492,2,2,14,3,210.9260044,14.95327103,23.42857143
493,2,9,16,3,250.6159342,0,0
494,2,13,14,3,256.5799138,0,0
495,2,0,-1,3,256.5799138,17,0
496,2,10,16,3,275.9827302,0,0
497,2,2,12,3,277.7058472,22.89719626,51.52380952
498,2,7,12,3,292.72174,0,0
499,2,15,12,3,298.3033336,17,0
500,2,9,5,3,304.2469691,0,0
501,2,8,9,3,312.8433021,0,0
502,2,2,9,3,312.8433021,21.72897196,47.23809524
503,2,4,-1,3,344.7417773,13,0
504,2,5,14,3,364.2594499,41.82242991,10.57142857
505,2,6,16,3,364.2594499,0,0
506,2,5,5,3,364.2594499,70.56074766,59.14285714
507,2,6,12,3,364.2594499,0,0
508,2,15,12,3,364.2594499,13,0
509,2,19,14,3,364.2594499,0,0
510,2,19,16,3,364.2594499,0,0
511,2,18,34,3,364.2594499,0,0
512,2,18,2,3,364.2594499,0,0
513,2,5,9,3,377.443518,68.3411215,47.71428571
514,2,13,2,3,387.1292806,0,0
515,2,7,12,3,396.1523574,0,0
516,2,5,12,3,408.1203266,56.89252336,79.33333333
517,2,2,-1,3,418.0982627,20,0
518,2,9,2,3,439.0333802,0,0
519,2,7,9,3,447.7268153,0,0
520,2,5,5,3,473.9035793,68.22429907,43.9047619
521,2,2,-1,3,497.8548409,20,0
522,2,15,5,3,510.4592527,17,0
523,2,19,12,3,510.4592527,0,0
524,2,18,16,3,510.4592527,0,0
525,2,1,5,3,510.4592527,0,0
526,2,0,5,3,510.4592527,0,0
527,2,5,9,3,520.3554335,18.10747664,6
528,2,7,9,3,542.5782587,0,0
529,2,12,5,3,561.2232951,0,0
530,2,5,16,3,562.6907866,14.71962617,94.76190476
531,2,8,5,3,567.6725102,0,0
532,2,19,5,3,567.6725102,0,0
533,2,19,2,3,567.6725102,0,0
534,2,18,4,3,567.6725102,0,0
535,2,18,21,3,567.6725102,0,0
536,2,9,16,3,582.4929889,0,0
537,2,19,4,4,0,0,0
538,2,19,21,4,0,0,0
539,2,19,34,4,0,0,0
540,2,19,16,4,0,0,0
541,2,19,9,4,0,0,0
542,2,19,16,4,0,0,0
543,2,18,8,4,0,0,0
544,2,18,4,4,0,0,0
545,2,18,21,4,0,0,0
546,2,18,8,4,0,0,0
547,2,18,34,4,0,0,0
548,2,18,9,4,0,0,0
549,2,19,9,4,19.28608018,0,0
550,2,18,12,4,19.28608018,0,0
551,2,10,12,4,25.10803658,0,0
552,2,4,4,4,27.8247752,50,16.76190476
553,2,7,12,4,42.77099754,0,0
554,2,2,34,4,48.17166719,19.97663551,45.71428571
555,2,13,21,4,62.25056668,0,0
556,2,0,-1,4,62.25056668,19,0
557,2,7,12,4,63.76340209,0,0
558,2,9,21,4,77.06051218,0,0
559,2,13,4,4,85.41139174,0,0
560,2,2,-1,4,86.75996762,14,0
561,2,7,12,4,88.71947121,0,0
562,2,10,34,4,108.3962799,0,0
563,2,2,12,4,110.6938353,24.88317757,47.71428571
564,2,8,12,4,136.1447281,0,0
565,2,19,21,4,136.1447281,0,0
566,2,19,4,4,136.1447281,0,0
567,2,18,5,4,136.1447281,0,0
568,2,18,14,4,136.1447281,0,0
569,2,13,14,4,149.4936221,0,0
571,2,9,14,4,149.4936221,0,0
572,2,2,12,4,187.0231096,24.53271028,56.66666667
573,2,8,5,4,197.165848,0,0
574,2,15,5,4,198.5488096,19,0
575,2,0,5,4,212.001061,0,0
576,2,0,5,4,212.001061,0,0
577,2,7,5,4,212.001061,0,0
578,2,15,12,4,217.5807091,20,0
579,2,0,12,4,237.3514532,0,0
580,2,1,12,4,237.3514532,0,0
581,2,6,14,4,239.782204,0,0
582,2,3,12,4,247.9666722,31.07476636,43.42857143
583,2,7,5,4,259.7433801,0,0
584,2,5,34,4,281.4542554,65.65420561,60.95238095
585,2,19,12,4,295.6234332,0,0
586,2,18,16,4,295.6234332,0,0
587,2,13,16,4,295.6234332,0,0
588,2,0,-1,4,295.6234332,13,0
589,2,7,8,4,297.0903347,0,0
590,2,3,16,4,315.3846301,33.64485981,44.28571429
591,2,6,14,4,318.3001628,0,0
592,2,3,14,4,318.3001628,21.37850467,63.14285714
593,2,13,14,4,318.3001628,0,0
594,2,19,14,4,318.3001628,0,0
595,2,19,16,4,318.3001628,0,0
596,2,18,9,4,318.3001628,0,0
597,2,18,12,4,318.3001628,0,0
598,2,0,-1,4,318.3001628,12,0
599,2,0,-1,4,318.3001628,12,0
600,2,5,5,4,350.7188237,62.73364486,85.04761905
601,2,2,-1,4,371.8047307,14,0
602,2,3,8,4,398.9274215,16.47196262,31.23809524
603,2,7,8,4,412.1067416,0,0
604,2,9,5,4,433.2575824,0,0
605,2,19,9,4,451.9822551,0,0
606,2,19,12,4,451.9822551,0,0
607,2,18,16,4,451.9822551,0,0
608,2,18,4,4,451.9822551,0,0
609,2,3,34,4,474.5152581,17.05607477,51.9047619
610,2,5,34,4,495.3793815,15.18691589,94.28571429
611,2,8,5,4,495.3793815,0,0
612,2,19,34,4,495.3793815,0,0
613,2,18,2,4,495.3793815,0,0
614,2,5,4,4,504.7428866,67.75700935,52.47619048
615,2,7,16,4,529.554005,0,0
616,2,4,5,4,546.976639,63.90186916,28.57142857
617,2,7,16,4,567.5939277,0,0
618,2,2,5,4,581.7897101,24.53271028,39.61904762
619,2,19,4,4,581.7897101,0,0
620,2,18,9,4,581.7897101,0,0
621,2,9,16,4,599,0,0
622,2,15,16,4,599,18,0
623,2,19,16,4,599,0,0
624,2,18,12,4,599,0,0
625,2,19,2,4,599,0,0
626,2,18,34,4,599,0,0
627,3,18,2,1,0,0,0
628,3,18,5,1,0,0,0
629,3,18,9,1,0,0,0
630,3,18,12,1,0,0,0
631,3,18,14,1,0,0,0
632,3,18,2,1,0,0,0
633,3,18,5,1,0,0,0
634,3,18,14,1,0,0,0
635,3,18,12,1,0,0,0
636,3,18,9,1,0,0,0
637,3,2,-1,1,5.268521663,26,0
638,3,3,12,1,24.36172027,17.99065421,58.0952381
639,3,7,12,1,35.06538289,0,0
640,3,3,14,1,48.89766767,19.39252336,61.42857143
641,3,13,14,1,54.85741816,0,0
642,3,7,9,1,59.85416425,0,0
643,3,5,9,1,72.78295388,59.69626168,74.57142857
644,3,2,-1,1,84.12670532,30,0
645,3,5,2,1,102.2909142,12.96728972,5.714285714
646,3,8,14,1,114.2096784,0,0
647,3,5,14,1,123.6040814,21.84579439,5.714285714
648,3,6,9,1,128.6523831,0,0
649,3,5,5,1,136.4527352,65.18691589,63.42857143
650,3,15,9,1,141.0561045,32,0
651,3,8,9,1,141.0561045,0,0
652,3,9,14,1,157.5121737,0,0
653,3,2,-1,1,170.8541714,23,0
654,3,9,2,1,196.9672485,0,0
655,3,13,14,1,199.2987745,0,0
656,3,2,-1,1,199.2987745,27,0
657,3,19,14,1,199.2987745,0,0
658,3,18,1,1,199.2987745,0,0
659,3,0,-1,1,199.2987745,27,0
660,3,4,2,1,211.2161688,65.18691589,69.80952381
661,3,2,-1,1,230.5359043,23,0
662,3,12,5,1,247.5608694,0,0
663,3,9,5,1,250.831782,0,0
664,3,2,-1,1,252.8780611,26,0
665,3,15,12,1,267.4760051,26,0
666,3,3,12,1,273.2276996,36.56542056,50.47619048
667,3,5,2,1,307.7451497,67.75700935,64.28571429
668,3,2,-1,1,327.5694223,32,0
669,3,19,2,1,327.5694223,0,0
670,3,18,4,1,327.5694223,0,0
671,3,15,1,1,344.0331886,30,0
672,3,19,9,1,344.0331886,0,0
673,3,18,8,1,344.0331886,0,0
674,3,0,1,1,344.0331886,0,0
